created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,sentiment,score
Thu Dec 07 10:15:52 +0000 2023,1732705475853250951,Ramai Kader Demokrat Hijrah Dukung Anies-Imin di Pilpres 2024 https://t.co/6EmInUNcKw,0,0,0,0,in,1225432911899324419,1732705475853250951,RepelitaO,https://twitter.com/RepelitaO/status/1732705475853250951,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8384969830513}]",0.8384969830513
Thu Dec 07 10:15:49 +0000 2023,1732705466487300416,"Anies Baswedan, pemimpin yang tidak takut terhadap kritik dan masukan konstruktif. @hiitshis  https://t.co/CpKkCVqJpN",0,0,0,0,in,1673617646280114176,1732705466487300416,sitimaemunh798,https://twitter.com/sitimaemunh798/status/1732705466487300416,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983175992965698}]",0.9983175992965698
Thu Dec 07 10:15:47 +0000 2023,1732705455074574602,@geloraco Kenapa ya otak si Fahri ini berkarat sangat benci terhadap Anies Baswedan,0,0,0,1,in,424987528,1732698887427960919,WqKusuma2,https://twitter.com/WqKusuma2/status/1732705455074574602,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9985793828964233}]",0.9985793828964233
Thu Dec 07 10:15:46 +0000 2023,1732705453560508416,"Anies Baswedan, dengan menciptakan ruang partisipatif, memotivasi masyarakat untuk ambil bagian dalam perbaikan daerahnya. @hashimotodonee  https://t.co/SuzFxjmlHY",0,0,0,0,in,1676088074567315457,1732705453560508416,DediTubagus_,https://twitter.com/DediTubagus_/status/1732705453560508416,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992716908454895}]",0.9992716908454895
Thu Dec 07 10:15:35 +0000 2023,1732705405795705244,@Yurissa_Samosir @AdeDhani9 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy @Harywaraz Anies kharisma dan gagahmu itu pujaan semua Wanita di belahan bumi ini,0,0,0,0,in,1725042156430336000,1731181698245877939,pcydap11,https://twitter.com/pcydap11/status/1732705405795705244,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9982578158378601}]",0.9982578158378601
Thu Dec 07 10:15:30 +0000 2023,1732705383607886025,Lampung luar biasa 👏  Momen pak Anies Baswedan tiba di Kampus Universitas Malahayati disambut heboh massa..  Bismillah AMIN!  #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/TiJa10pktD,2,7,108,289,in,1334853481019056128,1732705383607886025,Mdy_Asmara1701,https://twitter.com/Mdy_Asmara1701/status/1732705383607886025,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994292855262756}]",0.9994292855262756
Thu Dec 07 10:15:26 +0000 2023,1732705367455629502,"Anies Baswedan, seorang pemimpin yang lebih memilih jalan integritas daripada kompromi politik yang merugikan. @hikariari_  https://t.co/O1AdBT8WC7",0,0,0,0,in,1677150697614356480,1732705367455629502,FebbyKaihatu,https://twitter.com/FebbyKaihatu/status/1732705367455629502,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9975656270980835}]",0.9975656270980835
Thu Dec 07 10:15:20 +0000 2023,1732705343611015574,"Anies Baswedan, pemimpin yang tidak takut mempertanggungjawabkan tindakannya demi kepentingan rakyat. @hilhamfatiha  https://t.co/o38IkouLVo",0,0,0,0,in,1673621359723966465,1732705343611015574,Yuliagaluhh,https://twitter.com/Yuliagaluhh/status/1732705343611015574,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994139671325684}]",0.9994139671325684
Thu Dec 07 10:15:16 +0000 2023,1732705325248360738,Jokowi tampaknya tidak suka jika ada yang mencari kebenaran. Beda dengan Anies yang mendukung transparansi. @HiiChanDy  https://t.co/YDwqQrGLPn,0,0,0,0,in,1678292605074022403,1732705325248360738,DavidMatindass,https://twitter.com/DavidMatindass/status/1732705325248360738,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976348876953125}]",0.9976348876953125
Thu Dec 07 10:15:15 +0000 2023,1732705322081591331,"Anies Baswedan, dengan integritasnya, membangun kepercayaan masyarakat terhadap pemerintahan DKI Jakarta. @hangaroundw  https://t.co/tR6HpoKWUr",0,0,0,0,in,1675791130137591810,1732705322081591331,riko_anggianto,https://twitter.com/riko_anggianto/status/1732705322081591331,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996438026428223}]",0.9996438026428223
Thu Dec 07 10:15:14 +0000 2023,1732705316339695753,"Tiba di Lampung Tengah, Anies Tinjau Peternakan Sapi Terima Keluhan dari Peternak, Janji akan Selesaikan Tata Niaga Peternakan Kamis 7 Desember 2023.  #AniesMuhaimin2024 https://t.co/T3Zpaou9VL",1,2,100,228,in,719725925215170561,1732705316339695753,marlina_idha,https://twitter.com/marlina_idha/status/1732705316339695753,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9903383851051331}]",0.9903383851051331
Thu Dec 07 10:15:09 +0000 2023,1732705294797697324,"Beda dengan Anies Baswedan, yang selalu mendorong partisipasi masyarakat dalam membangun Jakarta. @haniyongie  https://t.co/uqQizShTK9",0,0,0,0,in,1676084872044236800,1732705294797697324,AmriRizaal,https://twitter.com/AmriRizaal/status/1732705294797697324,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985976815223694}]",0.9985976815223694
Thu Dec 07 10:14:59 +0000 2023,1732705253274108092,"Anies Baswedan, pemimpin yang tidak ragu menegakkan kebenaran meskipun harus bersinggungan dengan elit koruptor. @hinnershitzzz  https://t.co/nmuIN0ywEW",0,0,0,0,in,1677527416380727296,1732705253274108092,IkramAndriian,https://twitter.com/IkramAndriian/status/1732705253274108092,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9990777969360352}]",0.9990777969360352
Thu Dec 07 10:14:58 +0000 2023,1732705251923468782,"Gak kuattt, makin kocak ajah nih AMIN  🤣🤣🤣   #AniesMuhaimin2024 #AminMenang1Putaran #CoblosNo1 https://t.co/kQvWcnVdPH",9,3,43,98,in,836539655478624258,1732705251923468782,aniesmania,https://twitter.com/aniesmania/status/1732705251923468782,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9817536473274231}]",0.9817536473274231
Thu Dec 07 10:14:53 +0000 2023,1732705227986608513,"#gibranmendengar #AMINAjaDulu #Gaza_Genocide #IsraelTerorrist Tai akan tetap menjadi tai sampai Kapan pun, sekalipun Tai itu dalam tumpukan emas dan permata. Begitupun Sebaliknya.!  Presiden Aceh Ibu Hamil Asam Sulfat SOLD OUT Vanesya Anies  LPDP KDRT A. 5 Menit",0,0,0,0,in,3379938012,1732705227986608513,MaliaAsdata,https://twitter.com/MaliaAsdata/status/1732705227986608513,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9718908667564392}]",0.9718908667564392
Thu Dec 07 10:14:50 +0000 2023,1732705218494976400,"Jangan heran jika Sudirman Said lebih mendukung Anies daripada Jokowi, mengingat pengalaman tidak menyenangkan yang dialaminya. @hannanhahahaha  https://t.co/WhXuiRT45d",0,0,0,0,in,1673591560540389376,1732705218494976400,rudiafendi19,https://twitter.com/rudiafendi19/status/1732705218494976400,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9318562150001526}]",0.9318562150001526
Thu Dec 07 10:14:42 +0000 2023,1732705182180667617,@GeiszChalifah Yah.. cupu lu klo ngatain begitu geisz..  kaga dewasa lu. Payah.. tim Anies kualitasnya sama kaya buzzerp jokowi 2019,0,0,0,0,in,1603809754480271360,1732398596585329151,Sh4d4mhu53n,https://twitter.com/Sh4d4mhu53n/status/1732705182180667617,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9985705614089966}]",0.9985705614089966
Thu Dec 07 10:14:37 +0000 2023,1732705164291874845,"@txtdrpemerintah ada ganjar, ada anies, ada prabowo, ada bocil ponakan paman",0,1,0,0,in,1310511951873671168,1732681053834563728,inpomaseh,https://twitter.com/inpomaseh/status/1732705164291874845,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8945968747138977}]",0.8945968747138977
Thu Dec 07 10:14:25 +0000 2023,1732705112861356536,"Lha ... Seinget aku, BESM (Badan Eksekutif Senat Mahasiswa) kemudian jadi BEM, itu tawaran ide dari Anies waktu Anies jadi ketua Senat UGM.  BESM ini kan mirip-mirip DeMa yg dibenci orde baru. Kembali ditawarkan Anies dlm bentuk baru, which is struktural pemerintahan mahasiswa.",0,0,0,0,in,1356844861647843328,1732705112861356536,_PabilaEsok_,https://twitter.com/_PabilaEsok_/status/1732705112861356536,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9986041188240051}]",0.9986041188240051
Thu Dec 07 10:14:14 +0000 2023,1732705064614330412,"Dalam kampanye yang berkonsep talkshow"" di Lampung, Anies disindir sangat pintar menjawab pertanyaan dan terlihat seperti seorang penyair. https://t.co/YUScPiXbY5""",1,1,0,7,in,23343960,1732705064614330412,kompascom,https://twitter.com/kompascom/status/1732705064614330412,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9986336827278137}]",0.9986336827278137
Thu Dec 07 10:14:10 +0000 2023,1732705050802471241,@kumparan Mau banggain angkot jaklingko? 🤣🤣🤣  Yg bangun :  * Transjakarta : Sutiyoso * LRT : Jokowi * MRT Jokowi/Ahok/Djarot * Modifikasi angkot Jaklingko : Anies https://t.co/ydGAjOsoie,0,0,0,0,in,869542517057798144,1732599579970085022,don_rahmad,https://twitter.com/don_rahmad/status/1732705050802471241,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99812251329422}]",0.99812251329422
Thu Dec 07 10:14:09 +0000 2023,1732705043995038008,"“Yang mengusulkan perubahan format itu adalah perwakilan dari paslon Amin (Anies Baswedan-Muhaimin Iskandar), bukan kami,” kata Ketua DPP Partai Solidaritas Indonesia (PSI) itu. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,741633710601043969,1732705022155354564,gadotaja,https://twitter.com/gadotaja/status/1732705043995038008,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9895074963569641}]",0.9895074963569641
Thu Dec 07 10:14:01 +0000 2023,1732705012432978134,"@odadingbangolen @imanlagi @aniesbaswedan @noire172 @abulmuzaffar10 @AnggaPutraF Iya tolong untuk tim sosmed amin, karena saya lihat cuplikan desak Anies banyak diupload oleh banyak orang bahkan oleh non pendukung amin di tiktok, trennya juga cukup bagus.. kemarin live desak anies ditiktok bahkan bisa sampai 2juta like",0,0,0,5,in,1566754059050450944,1732700243010138233,AjiSaka56565451,https://twitter.com/AjiSaka56565451/status/1732705012432978134,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987994432449341}]",0.9987994432449341
Thu Dec 07 10:13:51 +0000 2023,1732704971484004755,"Anies Baswedan, sebagai pemimpin partisipatif, terlihat lebih siap mendengarkan dan merespons aspirasi masyarakat. @HMRW21  https://t.co/GKqHlIJhze",0,0,0,0,in,1675520640827404288,1732704971484004755,bondan_amanto,https://twitter.com/bondan_amanto/status/1732704971484004755,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.91510409116745}]",0.91510409116745
Thu Dec 07 10:13:38 +0000 2023,1732704916446265673,@syafniir @grace_nat Demi kelompoknya orang selalu mendiskriditkan Anies....padahal otaknya kosong.,0,0,0,0,in,1566142631478202368,1732590875916841459,Yusrizal1266,https://twitter.com/Yusrizal1266/status/1732704916446265673,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9956119060516357}]",0.9956119060516357
Thu Dec 07 10:13:32 +0000 2023,1732704889049100727,"Anies Baswedan, seorang pemimpin inklusif, mengundang partisipasi aktif warga dalam perubahan positif. @hanyoongi15  https://t.co/AVIncmaiTq",0,0,0,0,in,1675747453675671552,1732704889049100727,b_rohiman5,https://twitter.com/b_rohiman5/status/1732704889049100727,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996711015701294}]",0.9996711015701294
Thu Dec 07 10:13:18 +0000 2023,1732704830190424098,@VIVAcoid Blunder anirs Efektif mengurai kemacetan dan kelancaran ada di jalan TOL.  Seharusnya narasinya tol tetap dibangun. Nsmun jg mempeebanyak kereta.  Begini2 yang males miluh Anies.  Mencla mencle,0,0,0,0,in,1563082822008840193,1732623243750891794,123ardhan,https://twitter.com/123ardhan/status/1732704830190424098,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9885579347610474}]",0.9885579347610474
Thu Dec 07 10:13:16 +0000 2023,1732704822267347086,"Anies Baswedan, pemimpin yang tidak takut menghadapi kenyataan dan bertindak tegas. @hisashiburi27  https://t.co/ZR9hPEHa9u",0,0,0,0,in,1676533153182396417,1732704822267347086,AnggiPermataa21,https://twitter.com/AnggiPermataa21/status/1732704822267347086,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996333122253418}]",0.9996333122253418
Thu Dec 07 10:13:15 +0000 2023,1732704819859828942,"#gibranmendengar #AMINAjaDulu #Gaza_Genocide #IsraelTerorrist Tai akan tetap menjadi tai sampai Kapan pun, sekalipun Tai itu dalam tumpukan emas dan permata. Begitupun Sebaliknya.!  Presiden Aceh Ibu Hamil Asam Sulfat SOLD OUT Vanesya Anies  LPDP KDRT A. 5 Menit",0,0,0,0,in,3379938012,1732704819859828942,MaliaAsdata,https://twitter.com/MaliaAsdata/status/1732704819859828942,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9718908667564392}]",0.9718908667564392
Thu Dec 07 10:13:10 +0000 2023,1732704798385078685,@PDemokrat Itu semua akan terwujud dengan ke pemimpinan pak ANIES 🤲,0,0,0,0,in,1044934727038160896,1732603549727772686,Jasril41964263,https://twitter.com/Jasril41964263/status/1732704798385078685,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9984253644943237}]",0.9984253644943237
Thu Dec 07 10:13:07 +0000 2023,1732704783717556363,@MaraUniq @SaifuddinSay @ekokuntadhi1 Analogi ga masuk. Mengunaka analogi negara dengan rumah tangga adalah penyesatan dari Pak Anies,0,1,0,0,in,1706765301344522240,1732623781557084189,royalmi_ink,https://twitter.com/royalmi_ink/status/1732704783717556363,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996683597564697}]",0.9996683597564697
Thu Dec 07 10:13:02 +0000 2023,1732704764348289365,"Anies Baswedan, sebagai pemimpin yang partisipatif, menciptakan iklim di mana orang-orang tidak takut untuk melaporkan tindakan korupsi. @harleysanoishi  https://t.co/TNumUOL5RC",0,0,0,0,in,1677140178966831104,1732704764348289365,trimulyan13,https://twitter.com/trimulyan13/status/1732704764348289365,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9970321655273438}]",0.9970321655273438
Thu Dec 07 10:13:00 +0000 2023,1732704757104648420,@PartaiSocmed Simpatisan anies siap tempur lawan pasangan manapun ...tp kami tetap menyapa dan beri salam .... AMIN untuk Indonesia Adil Makmur https://t.co/uK8jEvYgsM,0,0,0,0,in,1675430760856313858,1732632314247831908,Rovardjee,https://twitter.com/Rovardjee/status/1732704757104648420,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993280172348022}]",0.9993280172348022
Thu Dec 07 10:13:00 +0000 2023,1732704755510837490,"JIS makin mendunia?.Mau bilang karya Anies mendunia,kok berat amat.Muter2. Malah sebut tangan dingin Erick Thohir segala. Ah..@PSSI  https://t.co/fKDG5VxLYj",0,0,0,0,in,1639157189792378882,1732704755510837490,HendZiddane,https://twitter.com/HendZiddane/status/1732704755510837490,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9961417317390442}]",0.9961417317390442
Thu Dec 07 10:12:51 +0000 2023,1732704716042461581,"Anies Baswedan, pemimpin yang tidak takut diawasi dan dievaluasi oleh rakyatnya. @hidup_berjalann  https://t.co/AyDBnuZ3Uj",0,0,0,0,in,1675782652966899712,1732704716042461581,novialstri3,https://twitter.com/novialstri3/status/1732704716042461581,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979698061943054}]",0.9979698061943054
Thu Dec 07 10:12:36 +0000 2023,1732704656667922689,"Anies, pemimpin yang tahu bagaimana caranya mendengar suara rakyat. Beda dengan Jokowi yang lebih suka 'topeng' di balik meja kerjanya. @Hgflisy  https://t.co/o4DefpGIaY",0,0,0,0,in,1676083701078446083,1732704656667922689,anggarari47,https://twitter.com/anggarari47/status/1732704656667922689,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7095969915390015}]",0.7095969915390015
Thu Dec 07 10:12:33 +0000 2023,1732704641115447508,"Anies Baswedan, dengan dukungan penuh pada partisipasi masyarakat, menunjukkan kesediaannya mendengar dan bekerja bersama warganya. @hKwanhyung  https://t.co/XLzYQqpCS1",0,0,0,0,in,1678268380028219392,1732704641115447508,nur_aprida2,https://twitter.com/nur_aprida2/status/1732704641115447508,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995725750923157}]",0.9995725750923157
Thu Dec 07 10:12:20 +0000 2023,1732704587839336767,"Anies Baswedan, sebagai pemimpin partisipatif, selalu membuka pintu untuk mendengar aspirasi warga. @HappyPlayIndo  https://t.co/JXQwekaJ6K",0,0,0,0,in,1673221843816419330,1732704587839336767,Teukuekw,https://twitter.com/Teukuekw/status/1732704587839336767,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995535016059875}]",0.9995535016059875
Thu Dec 07 10:12:14 +0000 2023,1732704564728734179,"Jokowi, pemimpin yang tampaknya tidak suka dicari-cari masalah. Beda dengan Anies yang mengajak semua orang untuk bersama-sama memecahkan masalah. @hiddenchesire  https://t.co/gKpC75RQy1",0,0,0,0,in,1673612389886087168,1732704564728734179,nazwashan1,https://twitter.com/nazwashan1/status/1732704564728734179,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.992330014705658}]",0.992330014705658
Thu Dec 07 10:12:12 +0000 2023,1732704553576071307,"Anies Baswedan, pemimpin yang selalu memikirkan kepentingan masyarakat dalam setiap tindakannya. @Hitlersoleh_  https://t.co/djYzhUnisz",0,0,0,0,in,1674689552374706176,1732704553576071307,AKurniati3,https://twitter.com/AKurniati3/status/1732704553576071307,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995324611663818}]",0.9995324611663818
Thu Dec 07 10:12:10 +0000 2023,1732704545669783870,"Tim Nasional Pemenangan Anies Baswedan-Muhaimin Iskandar (AMIN) akan menghapuskan status guru honorer, jika terpilih memenangi Pilpres 2024, untuk mewujudkan kualitas pendidikan di Indonesia menjadi lebih baik. https://t.co/01WH6RrDTr",1,0,0,2,in,18071520,1732704545669783870,antaranews,https://twitter.com/antaranews/status/1732704545669783870,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9953930377960205}]",0.9953930377960205
Thu Dec 07 10:12:03 +0000 2023,1732704517379199364,"Sejauh ini, Pak Anies yang kebijakannya serius banget buat rakyat. Mantap pak @aniesbaswedan 👍",0,0,0,0,in,1291000749334212608,1732704517379199364,weedeeaashi,https://twitter.com/weedeeaashi/status/1732704517379199364,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988763928413391}]",0.9988763928413391
Thu Dec 07 10:11:57 +0000 2023,1732704491282252151,"Jokowi seakan tidak menyadari pentingnya transparansi, sementara Anies Baswedan selalu mendukung partisipasi masyarakat. @indomihseblak  https://t.co/tux7Ns7xt7",0,0,0,0,in,1677917289558216706,1732704491282252151,IrmaaaaaIrma,https://twitter.com/IrmaaaaaIrma/status/1732704491282252151,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.91229647397995}]",0.91229647397995
Thu Dec 07 10:11:50 +0000 2023,1732704460693274681,"@UsodoWiro Sedikit saran buat p anies, ide yg baik sekalipun jk dsmpaikan dgn retorika yg agak berbelit2 akan tdk sampai pointnya. Apalagi unt masy bawah dgn pemahaman yg minim,, Mk bahasa yg dgunakan lebih dsedrhanakan lg.",0,0,0,1,in,1213384374890024960,1732692897336815680,Ay_Cempaka,https://twitter.com/Ay_Cempaka/status/1732704460693274681,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99908447265625}]",0.99908447265625
Thu Dec 07 10:11:48 +0000 2023,1732704454107910188,Ayo Pak @aniesbaswedan  dan Cak @cakimiNOW  mulai ubah strategi kampanyenya. Saya masih merasa porsian fokus kampanye bapak masih ke milineal dan gen z mungkin 70%nya seperti acara kampanye “Desak Anies” yg didatangi mayoritas mahasiswa dan kaum muda. Pak bisa saya pastikan-,0,1,0,1,in,1187006765314928646,1732704454107910188,captdhika27,https://twitter.com/captdhika27/status/1732704454107910188,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9482776522636414}]",0.9482776522636414
Thu Dec 07 10:11:35 +0000 2023,1732704397711262034,"Sebelum Pimpin Indonesia, Fahri Hamzah Sarankan Anies Berkarir dulu di Partai Politik https://t.co/lyl4E9gKwt https://t.co/lyl4E9gKwt",0,0,0,0,in,1636627729675337734,1732704397711262034,posaktualcom,https://twitter.com/posaktualcom/status/1732704397711262034,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8411241769790649}]",0.8411241769790649
Thu Dec 07 10:11:33 +0000 2023,1732704391222931458,"Anies Baswedan, sebagai pemimpin yang responsif, terus mengajak warga Jakarta untuk bersama-sama mengatasi masalah kota. @hayangmodolnya  https://t.co/WKan1pP1kJ",0,0,0,0,in,1675515834356338689,1732704391222931458,DesyPermata41,https://twitter.com/DesyPermata41/status/1732704391222931458,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995669722557068}]",0.9995669722557068
Thu Dec 07 10:11:30 +0000 2023,1732704379135005148,"Kata2 sangat menarik dari Pak Anies hari ini: Jangan nilai saya dari perilaku orang lain. Nilai saya dari rekam jejak saya""   #AMINAjaDulu #AniesMuhaimin2024""",2,1,11,25,in,14978889,1732704379135005148,deenalovemuse,https://twitter.com/deenalovemuse/status/1732704379135005148,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8665484189987183}]",0.8665484189987183
Thu Dec 07 10:11:22 +0000 2023,1732704346662748182,"@tempodotco Tolong tanyakan ke den mas Ganjar, pak Prabowo dan Anies Baswedan... Kira-kira kalau terpilih nanti,... Mau gak kasus ini dibuka lagi??",0,0,0,0,in,1661299442128142336,1732685457945944382,petugaspar66841,https://twitter.com/petugaspar66841/status/1732704346662748182,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.86772620677948}]",0.86772620677948
Thu Dec 07 10:11:05 +0000 2023,1732704272461238517,"#gibranmendengar #AMINAjaDulu #Gaza_Genocide #IsraelTerorrist Tai akan tetap menjadi tai sampai Kapan pun, sekalipun Tai itu dalam tumpukan emas dan permata. Begitupun Sebaliknya.!  Presiden Aceh Ibu Hamil Asam Sulfat SOLD OUT Vanesya Anies  LPDP KDRT A. 5 Menit",0,0,0,0,in,3379938012,1732704272461238517,MaliaAsdata,https://twitter.com/MaliaAsdata/status/1732704272461238517,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9718908667564392}]",0.9718908667564392
Thu Dec 07 10:10:58 +0000 2023,1732704244497850524,"Anies Baswedan, dengan gaya kepemimpinan partisipatifnya, menciptakan atmosfer di mana setiap orang merasa memiliki tanggung jawab untuk membangun daerahnya. @harryotoy  https://t.co/6NJ2fkBbox",0,0,0,0,in,1676534924546048001,1732704244497850524,PrayudaSeto,https://twitter.com/PrayudaSeto/status/1732704244497850524,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991023540496826}]",0.9991023540496826
Thu Dec 07 10:10:52 +0000 2023,1732704217973063735,"#gibranmendengar #AMINAjaDulu #Gaza_Genocide #IsraelTerorrist Tai akan tetap menjadi tai sampai Kapan pun, sekalipun Tai itu dalam tumpukan emas dan permata. Begitupun Sebaliknya.!  Presiden Aceh Ibu Hamil Asam Sulfat SOLD OUT Vanesya Anies  LPDP KDRT A. 5 Menit",0,0,0,0,in,3379938012,1732704217973063735,MaliaAsdata,https://twitter.com/MaliaAsdata/status/1732704217973063735,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9718908667564392}]",0.9718908667564392
Thu Dec 07 10:10:43 +0000 2023,1732704183072223596,"Anies Baswedan, pemimpin yang tidak hanya bicara tentang partisipasi, tapi benar-benar memberikan ruang untuk rakyat berpartisipasi. @hii_asikin19  https://t.co/CMRuHP5zAz",0,0,0,0,in,1678320692608270337,1732704183072223596,DikiNugraaha,https://twitter.com/DikiNugraaha/status/1732704183072223596,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9980903267860413}]",0.9980903267860413
Thu Dec 07 10:10:42 +0000 2023,1732704176659136908,"Anies Baswedan, pemimpin yang tidak takut menghadapi konflik untuk memberantas korupsi. @hiraacgi  https://t.co/ssZAvGzm1h",0,0,0,0,in,1676863746638245888,1732704176659136908,saefulmaarif31,https://twitter.com/saefulmaarif31/status/1732704176659136908,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993470311164856}]",0.9993470311164856
Thu Dec 07 10:10:41 +0000 2023,1732704172523639003,"Anies Baswedan, seorang pemimpin yang berkomitmen untuk membersihkan praktik korupsi di sektor publik. @Hilmi_a_b  https://t.co/NKDZRTjOF4",0,0,0,0,in,1678352082859085824,1732704172523639003,DiniPunamasari,https://twitter.com/DiniPunamasari/status/1732704172523639003,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.984157383441925}]",0.984157383441925
Thu Dec 07 10:10:28 +0000 2023,1732704118005989516,"Anies Baswedan, dengan kepemimpinan inklusifnya, memberikan ruang bagi setiap suara untuk didengar di Jakarta. @hannieluvrs  https://t.co/DlfFYSc2fL",0,0,0,0,in,1675802350014050304,1732704118005989516,dianpsptsar,https://twitter.com/dianpsptsar/status/1732704118005989516,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996973276138306}]",0.9996973276138306
Thu Dec 07 10:10:27 +0000 2023,1732704115401392194,"Jokowi terlihat lebih memilih penyelesaian masalah di balik layar, sedangkan Anies Baswedan terbuka terhadap proses partisipatif untuk menyelesaikan permasalahan. @IkramanIkr24973  https://t.co/16dw9yIIXj",0,0,0,0,in,1678974268661723142,1732704115401392194,ArrulMukmi1,https://twitter.com/ArrulMukmi1/status/1732704115401392194,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9060947299003601}]",0.9060947299003601
Thu Dec 07 10:10:12 +0000 2023,1732704049278152749,"Anies Baswedan, melalui transparansi dan kejujurannya, memberikan contoh akuntabilitas yang baik. @hanhankyu  https://t.co/wX9o4eYoL4",0,0,0,0,in,1676199909425553410,1732704049278152749,fijanatinal2,https://twitter.com/fijanatinal2/status/1732704049278152749,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998051524162292}]",0.9998051524162292
Thu Dec 07 10:10:06 +0000 2023,1732704025966252533,Momen Anies Berkubang Lumpur di Kandang Sapi saat Kampanye di Lampung https://t.co/qnKtAxcKOF,0,1,0,5,in,55507370,1732704025966252533,tvOneNews,https://twitter.com/tvOneNews/status/1732704025966252533,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989239573478699}]",0.9989239573478699
Thu Dec 07 10:10:01 +0000 2023,1732704006953369860,"Anies Baswedan, pemimpin yang berani mengambil tindakan untuk memperbaiki ketidakadilan. @hilatteee  https://t.co/GPu2dPmoyn",0,0,0,0,in,1673230914443440128,1732704006953369860,TasyaMauli9,https://twitter.com/TasyaMauli9/status/1732704006953369860,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9909499287605286}]",0.9909499287605286
